"Argentina","AR","ARG","IT and other information services","CO2 emissions multipliers","2018","87.98337174"
"Argentina","AR","ARG","Land transport and transport via pipelines","CO2 emissions multipliers","2018","504.9835205"
"Argentina","AR","ARG","Machinery and equipment n.e.c.","CO2 emissions multipliers","2018","179.520455"
"Argentina","AR","ARG","Manufacturing nec; repair and installation of machinery and equipment","CO2 emissions multipliers","2018","471.3823992"
"Argentina","AR","ARG","Mining and quarrying, energy producing products","CO2 emissions multipliers","2018","650.7100711"
"Argentina","AR","ARG","Mining and quarrying, non-energy producing products","CO2 emissions multipliers","2018","190.5252381"
"Argentina","AR","ARG","Mining support service activities","CO2 emissions multipliers","2018","143.0569734"
"Argentina","AR","ARG","Motor vehicles, trailers and semi-trailers","CO2 emissions multipliers","2018","248.644007"
"Argentina","AR","ARG","Other non-metallic mineral products","CO2 emissions multipliers","2018","669.0024393"
"Argentina","AR","ARG","Other service activities","CO2 emissions multipliers","2018","103.0444469"
"Argentina","AR","ARG","Other transport equipment","CO2 emissions multipliers","2018","126.7052603"
"Argentina","AR","ARG","Paper products and printing","CO2 emissions multipliers","2018","210.5707236"
"Argentina","AR","ARG","Pharmaceuticals, medicinal chemical and botanical products","CO2 emissions multipliers","2018","171.2509471"
"Argentina","AR","ARG","Postal and courier activities","CO2 emissions multipliers","2018","168.7565956"
"Argentina","AR","ARG","Professional, scientific and technical activities","CO2 emissions multipliers","2018","86.43205812"
"Argentina","AR","ARG","Public administration and defence; compulsory social security","CO2 emissions multipliers","2018","110.2643355"
"Argentina","AR","ARG","Publishing, audiovisual and broadcasting activities","CO2 emissions multipliers","2018","104.0152715"
"Argentina","AR","ARG","Real estate activities","CO2 emissions multipliers","2018","33.2935152"
"Argentina","AR","ARG","Rubber and plastics products","CO2 emissions multipliers","2018","605.5117936"
"Argentina","AR","ARG","Telecommunications","CO2 emissions multipliers","2018","94.64531448"
"Argentina","AR","ARG","Textiles, textile products, leather and footwear","CO2 emissions multipliers","2018","414.8692516"
"Argentina","AR","ARG","Warehousing and support activities for transportation","CO2 emissions multipliers","2018","338.2492625"
"Argentina","AR","ARG","Water supply; sewerage, waste management and remediation activities","CO2 emissions multipliers","2018","213.6142942"
"Argentina","AR","ARG","Water transport","CO2 emissions multipliers","2018","1625.332774"
"Argentina","AR","ARG","Wholesale and retail trade; repair of motor vehicles","CO2 emissions multipliers","2018","109.8750432"
"Argentina","AR","ARG","Wood and products of wood and cork","CO2 emissions multipliers","2018","248.9623823"
"Australia","AU","AUS","Accomodation and food services","CO2 emissions","2018","0.404"
"Australia","AU","AUS","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","CO2 emissions","2018","0"
"Australia","AU","AUS","Administrative and support services","CO2 emissions","2018","0.809"
"Australia","AU","AUS","Agriculture, hunting, forestry","CO2 emissions","2018","10.922"
"Australia","AU","AUS","Air transport","CO2 emissions","2018","21.674"
"Australia","AU","AUS","Arts, entertainment and recreation","CO2 emissions","2018","0.18"
"Australia","AU","AUS","Basic metals","CO2 emissions","2018","20.737"
"Australia","AU","AUS","Chemicals and pharmaceutical products","CO2 emissions","2018","2.254"
"Australia","AU","AUS","Coke and refined petroleum products","CO2 emissions","2018","15.653"
"Australia","AU","AUS","Computer, electronic and optical products","CO2 emissions","2018","0.034"
"Australia","AU","AUS","Construction","CO2 emissions","2018","8.934"
"Australia","AU","AUS","Education","CO2 emissions","2018","0.456"
